gender,age,income,member
0,0.05603222416658078,1.6392728163702295,1
0,1.0834232480204773,1.1560761669035218,1
1,0.7238363896716136,-0.051915456763247714,1
1,0.569727736093529,-0.7364440435077504,1
1,0.21014087774466528,-0.8169768184188684,1
0,0.36424953132274973,-0.5753784936855144,1
1,-1.4336847604215692,-1.0183087556966632,1
0,0.41561908251544455,-0.011649069307688732,1
1,-0.2521850829895882,-0.7767104309633094,1
1,0.15877132655197043,-1.1793743055188992,1
0,0.36424953132274973,-1.2599070804300172,1
0,-0.7145110437238417,-0.011649069307688732,1
1,0.5183581849008342,1.1560761669035218,1
0,1.2375319015985617,-0.011649069307688732,1
1,-0.6117719413384519,-0.0921818442188067,1
0,0.10740177535927561,0.672879517436814,1
0,-1.0740979020727055,-0.7767104309633094,1
0,-0.40629373656767265,-0.4948457187743965,1
1,0.2615104289373601,-1.219640692974458,1
1,0.6724668384789187,0.9950106170812858,1
1,-1.6391629651923485,-0.051915456763247714,1
0,2.162183823067069,0.713145904892373,1
1,-0.7145110437238417,-1.54177179261893,1
0,0.7752059408643084,-0.5753784936855144,1
1,0.10740177535927561,-0.13244823167436567,1
0,-1.4336847604215692,-0.33378016895216056,1
1,1.0834232480204773,-1.2599070804300172,1
0,-1.7419020675777381,-1.662570954985607,1
1,-0.45766328776036747,-1.54177179261893,1
1,0.36424953132274973,1.0755433919924038,1
0,0.7752059408643084,-1.380706242796694,1
0,0.004662672973885958,0.35074841779234206,1
1,-0.7658805949165365,-0.8169768184188684,1
0,-0.6631414925311467,-1.219640692974458,1
0,1.2889014527912566,-0.9377759807855452,1
0,0.6210972872862239,-1.340439855341135,1
0,0.10740177535927561,-0.7767104309633094,1
0,-0.7658805949165365,-0.6156448811410734,1
1,-0.6117719413384519,0.9950106170812858,1
0,1.2375319015985617,0.8742114547146088,1
1,-0.45766328776036747,-0.9377759807855452,1
1,-1.2795761068434848,-0.8572432058744273,1
1,-0.5090328389530623,-1.461239017707812,1
1,0.4669886337081394,-0.6156448811410734,1
1,-0.9199892484946209,-0.6156448811410734,1
0,1.134792799213172,-0.9780423682411042,1
1,0.7238363896716136,0.632613129981255,1
1,1.0834232480204773,-0.7767104309633094,1
